StdForwardProgress,AverageAbsQ,AveragePolicySurr,MinForwardProgress,AverageQLoss,MaxReturn,MinEsReturn,AverageAbsQYDiff,StdEsReturn,QFunRegParamNorm,MaxForwardProgress,AverageY,AverageAbsY,AverageEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageReturn,Epoch,MaxEsReturn,AverageQ,StdReturn,AverageForwardProgress,MinReturn,AverageAction
0.0,0.016919470371682198,0.016919301011427707,0.0,7.425228730875715e-10,0.0,0.0,7.133403333964908e-06,0.0,7.933509339801501,0.0,-0.016919465586521295,0.016919465586521295,0.0,26.392156289436297,0.0,0.0,101,0.0,-0.016919470371682198,0.0,0.0,0.0,0.9987609877644239
0.0,0.016750956672252574,0.01675078900112981,0.0,7.450289862092946e-10,0.0,0.0,7.179312029610727e-06,0.0,7.933509339801501,0.0,-0.016750951949220924,0.016750951949220924,0.0,26.392156289436297,0.0,0.0,102,0.0,-0.016750956672252574,0.0,0.0,0.0,0.9987609877644239
0.0,0.016584121311064702,0.016583955328331755,0.0,7.36297843456552e-10,0.0,0.0,7.1065390369098525e-06,0.0,7.933509339801501,0.0,-0.01658411666035658,0.01658411666035658,0.0,26.392156289436297,0.0,0.0,103,0.0,-0.016584121311064702,0.0,0.0,0.0,0.9987609877644238
0.0,0.016419017688021738,0.01641872858922673,0.0,1.077220010084132e-09,0.0,0.0,9.29889168032282e-06,0.0,7.933509339801501,0.0,-0.01641894305753187,0.01641894305753187,0.0,26.392156289436297,0.0,0.0,104,0.0,-0.016419017688021738,0.0,0.0,0.0,0.9987609877644239
0.0,0.016255354646449467,0.016255295479212208,0.0,8.686284362006416e-10,0.0,0.0,8.502430779554954e-06,0.0,7.933509339801501,0.0,-0.016255414454204656,0.016255414454204656,0.0,26.392156289436297,0.0,0.0,105,0.0,-0.016255354646449467,0.0,0.0,0.0,0.9987609877644239
0.0,0.016093520651285873,0.016093366655748616,0.0,8.064465943872125e-10,0.0,0.0,7.621796311001773e-06,0.0,7.933509339801501,0.0,-0.016093514648245877,0.016093514648245877,0.0,26.392156289436297,0.0,0.0,106,0.0,-0.016093520651285873,0.0,0.0,0.0,0.9987609877644239
0.0,0.015933224824180175,0.01593308055477284,0.0,7.999064944449577e-10,0.0,0.0,7.527963310284536e-06,0.0,7.933509339801501,0.0,-0.01593322729231178,0.01593322729231178,0.0,26.392156289436297,0.0,0.0,107,0.0,-0.015933224824180175,0.0,0.0,0.0,0.9987609877644239
0.0,0.015774542717236422,0.015774381142208485,0.0,8.109874567374262e-10,0.0,0.0,7.38890475914657e-06,0.0,7.933509339801501,0.0,-0.01577453637062465,0.01577453637062465,0.0,26.392156289436297,0.0,0.0,108,0.0,-0.015774542717236422,0.0,0.0,0.0,0.9987609877644239
0.0,0.015617428590901133,0.01561727535698956,0.0,7.775006299941379e-10,0.0,0.0,7.319957952608638e-06,0.0,7.933509339801501,0.0,-0.015617425962168065,0.015617425962168065,0.0,26.392156289436297,0.0,0.0,109,0.0,-0.015617428590901133,0.0,0.0,0.0,0.9987609877644239
0.0,0.015461884723303254,0.015461729411286916,0.0,7.422385313883908e-10,0.0,0.0,7.174319880795629e-06,0.0,7.933509339801501,0.0,-0.015461880322215979,0.015461880322215979,0.0,26.392156289436297,0.0,0.0,110,0.0,-0.015461884723303254,0.0,0.0,0.0,0.9987609877644239
0.0,0.015307888223504585,0.015307735008864239,0.0,7.796988882198416e-10,0.0,0.0,7.288731280401046e-06,0.0,7.933509339801501,0.0,-0.015307883871715031,0.015307883871715031,0.0,26.392156289436297,0.0,0.0,111,0.0,-0.015307888223504585,0.0,0.0,0.0,0.9987609877644239
0.0,0.015155425510679192,0.015155273808931126,0.0,7.916115659968414e-10,0.0,0.0,7.29271026398178e-06,0.0,7.933509339801501,0.0,-0.015155421202049334,0.015155421202049334,0.0,26.392156289436297,0.0,0.0,112,0.0,-0.015155425510679192,0.0,0.0,0.0,0.9987609877644239
0.0,0.015004481317399532,0.015004331127195375,0.0,8.575678239395958e-10,0.0,0.0,7.60015437580111e-06,0.0,7.933509339801501,0.0,-0.015004477029228558,0.015004477029228558,0.0,26.392156289436297,0.0,0.0,113,0.0,-0.015004481317399532,0.0,0.0,0.0,0.9987609877644239
0.0,0.014855040465150876,0.01485489176787672,0.0,8.034495720869077e-10,0.0,0.0,7.3709685143664436e-06,0.0,7.933509339801501,0.0,-0.014855036235874138,0.014855036235874138,0.0,26.392156289436297,0.0,0.0,114,0.0,-0.014855040465150876,0.0,0.0,0.0,0.9987609877644239
0.0,0.014707087998294024,0.014706940793238006,0.0,7.916065887628011e-10,0.0,0.0,7.354428685383966e-06,0.0,7.933509339801501,0.0,-0.014707083820980753,0.014707083820980753,0.0,26.392156289436297,0.0,0.0,115,0.0,-0.014707087998294024,0.0,0.0,0.0,0.9987609877644238
0.0,0.014560609134006072,0.0145604633850866,0.0,8.44682380654316e-10,0.0,0.0,7.558089963031922e-06,0.0,7.933509339801501,0.0,-0.014560604976149407,0.014560604976149407,0.0,26.392156289436297,0.0,0.0,116,0.0,-0.014560609134006072,0.0,0.0,0.0,0.9987609877644239
0.0,0.014415589126530367,0.014415444834793347,0.0,7.897754230367033e-10,0.0,0.0,7.332858855832331e-06,0.0,7.933509339801501,0.0,-0.01441558502981937,0.01441558502981937,0.0,26.392156289436297,0.0,0.0,117,0.0,-0.014415589126530367,0.0,0.0,0.0,0.9987609877644239
0.0,0.014272013468829049,0.014271870608790992,0.0,7.560504246481308e-10,0.0,0.0,7.200034872703613e-06,0.0,7.933509339801501,0.0,-0.014272009426818208,0.014272009426818208,0.0,26.392156289436297,0.0,0.0,118,0.0,-0.014272013468829049,0.0,0.0,0.0,0.9987609877644239
0.0,0.014129867776715262,0.014129726341495107,0.0,7.443540272761694e-10,0.0,0.0,7.137086269350614e-06,0.0,7.933509339801501,0.0,-0.014129863789514564,0.014129863789514564,0.0,26.392156289436297,0.0,0.0,119,0.0,-0.014129867776715262,0.0,0.0,0.0,0.9987609877644239
0.0,0.01398913783931928,0.013988997813128552,0.0,7.57093916470979e-10,0.0,0.0,7.217674034924413e-06,0.0,7.933509339801501,0.0,-0.013989133890245092,0.013989133890245092,0.0,26.392156289436297,0.0,0.0,120,0.0,-0.01398913783931928,0.0,0.0,0.0,0.9987609877644239
0.0,0.013849834200723247,0.013849636071342986,0.0,7.464241345275381e-10,0.0,0.0,7.306154582760689e-06,0.0,7.933509339801501,0.0,-0.01384980563618665,0.01384980563618665,0.0,26.392156289436297,0.0,0.0,121,0.0,-0.013849834200723247,0.0,0.0,0.0,0.9987609877644239
0.0,0.013711839925743352,0.013711769450228123,0.0,1.1709766934395487e-09,0.0,0.0,1.068050301076787e-05,0.0,7.933509339801501,0.0,-0.0137118650074473,0.0137118650074473,0.0,26.392156289436297,0.0,0.0,122,0.0,-0.013711839925743352,0.0,0.0,0.0,0.9987609877644239
0.0,0.013575284025943353,0.013575188236012602,0.0,8.024316007016517e-10,0.0,0.0,6.897930874450646e-06,0.0,7.933509339801501,0.0,-0.01357529830157014,0.01357529830157014,0.0,26.392156289436297,0.0,0.0,123,0.0,-0.013575284025943353,0.0,0.0,0.0,0.9987609877644239
0.0,0.013440116553938695,0.013439932805888703,0.0,7.827154455137426e-10,0.0,0.0,7.694487066654002e-06,0.0,7.933509339801501,0.0,-0.013440091775550377,0.013440091775550377,0.0,26.392156289436297,0.0,0.0,124,0.0,-0.013440116553938695,0.0,0.0,0.0,0.9987609877644239
0.0,0.013306236481483878,0.013306106497547604,0.0,7.835020602026416e-10,0.0,0.0,7.398788294083089e-06,0.0,7.933509339801501,0.0,-0.013306231821246042,0.013306231821246042,0.0,26.392156289436297,0.0,0.0,125,0.0,-0.013306236481483878,0.0,0.0,0.0,0.9987609877644239
0.0,0.013173709531023437,0.013173576187896103,0.0,7.630776932852672e-10,0.0,0.0,7.212700806820041e-06,0.0,7.933509339801501,0.0,-0.013173705096821952,0.013173705096821952,0.0,26.392156289436297,0.0,0.0,126,0.0,-0.013173709531023437,0.0,0.0,0.0,0.9987609877644239
0.0,0.013042501933213152,0.013042371495230548,0.0,7.50974010771025e-10,0.0,0.0,7.196306952316119e-06,0.0,7.933509339801501,0.0,-0.013042498299698037,0.013042498299698037,0.0,26.392156289436297,0.0,0.0,127,0.0,-0.013042501933213152,0.0,0.0,0.0,0.9987609877644239
0.0,0.012912601930029336,0.012912472686511805,0.0,7.350835691337958e-10,0.0,0.0,7.12082783820669e-06,0.0,7.933509339801501,0.0,-0.012912598286268147,0.012912598286268147,0.0,26.392156289436297,0.0,0.0,128,0.0,-0.012912601930029336,0.0,0.0,0.0,0.9987609877644239
0.0,0.012783995645397228,0.012783867682221863,0.0,7.447118988109786e-10,0.0,0.0,7.119474462331032e-06,0.0,7.933509339801501,0.0,-0.012783992038800575,0.012783992038800575,0.0,26.392156289436297,0.0,0.0,129,0.0,-0.012783995645397228,0.0,0.0,0.0,0.9987609877644239
0.0,0.012656670267095967,0.012656543578448132,0.0,7.734046992997682e-10,0.0,0.0,7.26311389056189e-06,0.0,7.933509339801501,0.0,-0.01265666668683711,0.01265666668683711,0.0,26.392156289436297,0.0,0.0,130,0.0,-0.012656670267095967,0.0,0.0,0.0,0.9987609877644239
0.0,0.01253061308290396,0.012530487656219638,0.0,8.467577027141829e-10,0.0,0.0,7.607163767987268e-06,0.0,7.933509339801501,0.0,-0.01253060948782851,0.01253060948782851,0.0,26.392156289436297,0.0,0.0,131,0.0,-0.01253061308290396,0.0,0.0,0.0,0.9987609877644239
0.0,0.012405811309139692,0.0124056871315745,0.0,8.068372319360575e-10,0.0,0.0,7.392576512028712e-06,0.0,7.933509339801501,0.0,-0.012405807783004243,0.012405807783004243,0.0,26.392156289436297,0.0,0.0,132,0.0,-0.012405811309139692,0.0,0.0,0.0,0.9987609877644239
0.0,0.012282252585028467,0.012282129644330219,0.0,8.482836109269621e-10,0.0,0.0,7.591003908116463e-06,0.0,7.933509339801501,0.0,-0.01228224907076789,0.01228224907076789,0.0,26.392156289436297,0.0,0.0,133,0.0,-0.012282252585028467,0.0,0.0,0.0,0.9987609877644239
0.0,0.012159924423720981,0.012159802707363845,0.0,7.928078152597564e-10,0.0,0.0,7.358490808599387e-06,0.0,7.933509339801501,0.0,-0.012159920970829503,0.012159920970829503,0.0,26.392156289436297,0.0,0.0,134,0.0,-0.012159924423720981,0.0,0.0,0.0,0.9987609877644239
0.0,0.012038814679348687,0.012038694175366654,0.0,8.405287197022624e-10,0.0,0.0,7.520213822723349e-06,0.0,7.933509339801501,0.0,-0.012038811232465986,0.012038811232465986,0.0,26.392156289436297,0.0,0.0,135,0.0,-0.012038814679348687,0.0,0.0,0.0,0.9987609877644239
0.0,0.011918911114233339,0.011918791810394543,0.0,8.277698911626664e-10,0.0,0.0,7.458221378947722e-06,0.0,7.933509339801501,0.0,-0.011918907716291135,0.011918907716291135,0.0,26.392156289436297,0.0,0.0,136,0.0,-0.011918911114233339,0.0,0.0,0.0,0.9987609877644239
0.0,0.011800201769985369,0.011800083654373583,0.0,8.126195986869102e-10,0.0,0.0,7.453239828297278e-06,0.0,7.933509339801501,0.0,-0.0118001984044466,0.0118001984044466,0.0,26.392156289436297,0.0,0.0,137,0.0,-0.011800201769985369,0.0,0.0,0.0,0.9987609877644239
0.0,0.011682674735669694,0.011682557796420802,0.0,8.010488009212306e-10,0.0,0.0,7.395210863682597e-06,0.0,7.933509339801501,0.0,-0.011682671411647862,0.011682671411647862,0.0,26.392156289436297,0.0,0.0,138,0.0,-0.011682674735669694,0.0,0.0,0.0,0.9987609877644239
0.0,0.011566318215202775,0.01156620244056501,0.0,7.633818641585832e-10,0.0,0.0,7.18889622254197e-06,0.0,7.933509339801501,0.0,-0.011566314946213367,0.011566314946213367,0.0,26.392156289436297,0.0,0.0,139,0.0,-0.011566318215202775,0.0,0.0,0.0,0.9987609877644239
0.0,0.011451120593977236,0.011451005972417947,0.0,7.737186391559623e-10,0.0,0.0,7.280940896590866e-06,0.0,7.933509339801501,0.0,-0.011451117354164576,0.011451117354164576,0.0,26.392156289436297,0.0,0.0,140,0.0,-0.011451120593977236,0.0,0.0,0.0,0.9987609877644239
0.0,0.011337063440221198,0.011337009386630726,0.0,1.0313663521792565e-09,0.0,0.0,9.04770397689179e-06,0.0,7.933509339801501,0.0,-0.011337067084331135,0.011337067084331135,0.0,26.392156289436297,0.0,0.0,141,0.0,-0.011337063440221198,0.0,0.0,0.0,0.9987609877644239
0.0,0.011224154520835425,0.011224007873125465,0.0,8.930816880451198e-10,0.0,0.0,8.684487799737888e-06,0.0,7.933509339801501,0.0,-0.01122415276898075,0.01122415276898075,0.0,26.392156289436297,0.0,0.0,142,0.0,-0.011224154520835425,0.0,0.0,0.0,0.9987609877644239
0.0,0.0111123749936128,0.011112236405022156,0.0,7.632155084396472e-10,0.0,0.0,7.544667845143547e-06,0.0,7.933509339801501,0.0,-0.011112363032374999,0.011112363032374999,0.0,26.392156289436297,0.0,0.0,143,0.0,-0.0111123749936128,0.0,0.0,0.0,0.9987609877644239
0.0,0.011001689244138161,0.011001581409318319,0.0,7.397908075036128e-10,0.0,0.0,7.188440763097508e-06,0.0,7.933509339801501,0.0,-0.011001686671949366,0.011001686671949366,0.0,26.392156289436297,0.0,0.0,144,0.0,-0.011001689244138161,0.0,0.0,0.0,0.9987609877644239
0.0,0.010892115754977054,0.01089200667098038,0.0,7.41236754066146e-10,0.0,0.0,7.16287612616104e-06,0.0,7.933509339801501,0.0,-0.01089211262900005,0.01089211262900005,0.0,26.392156289436297,0.0,0.0,145,0.0,-0.010892115754977054,0.0,0.0,0.0,0.9987609877644239
0.0,0.010783632973348238,0.010783525033127983,0.0,7.618277920260766e-10,0.0,0.0,7.21413834225922e-06,0.0,7.933509339801501,0.0,-0.010783629917769648,0.010783629917769648,0.0,26.392156289436297,0.0,0.0,146,0.0,-0.010783632973348238,0.0,0.0,0.0,0.9987609877644239
