MinEsReturn,AverageForwardProgress,Epoch,StdReturn,AverageAbsQ,MaxReturn,AverageAbsQYDiff,StdForwardProgress,AverageQ,StdEsReturn,MaxEsReturn,AverageY,MinForwardProgress,AverageAbsY,MinReturn,AverageAction,AverageQLoss,AverageDiscountedReturn,QFunRegParamNorm,AverageEsReturn,PolicyRegParamNorm,AverageReturn,AveragePolicySurr,MaxForwardProgress
10.0,0.0,220,0.0,0.931248845545503,10.0,0.001380967481646653,0.0,0.931248845545503,0.0,10.0,0.9312461169854633,0.0,0.9312461169854633,10.0,1.0,1.0872448568843498e-05,8.953382542587166,13.639078329050541,10.0,30.74419383041466,10.0,-0.934302906506092,0.0
10.0,0.0,221,0.0,0.9313454248685303,10.0,0.0012998455368433567,0.0,0.9313454248685303,0.0,10.0,0.9313459778240774,0.0,0.9313459778240774,10.0,1.0,8.47571503278177e-06,8.953382542587164,13.629022448477006,10.0,30.74419383041466,10.0,-0.9343328768404393,0.0
10.0,0.0,222,0.0,0.9314619271566369,10.0,0.0013136365301966088,0.0,0.9314619271566369,0.0,10.0,0.9314612411935559,0.0,0.9314612411935559,10.0,1.0,8.738137935122388e-06,8.953382542587164,13.639492973049157,10.0,30.74419383041466,10.0,-0.9344766318740337,0.0
10.0,0.0,223,0.0,0.9314693551475299,10.0,0.0013530968443245188,0.0,0.9314693551475299,0.0,10.0,0.931467419967389,0.0,0.931467419967389,10.0,1.0,9.288239296148541e-06,8.953382542587164,13.669129022323542,10.0,30.74419383041466,10.0,-0.9345071662362159,0.0
10.0,0.0,224,0.0,0.9316721124710706,10.0,0.0014786399972898494,0.0,0.9316721124710706,0.0,10.0,0.9316727636871758,0.0,0.9316727636871758,10.0,1.0,1.1751820549309965e-05,8.953382542587164,13.700311135842162,10.0,30.74419383041466,10.0,-0.9346293164180302,0.0
10.0,0.0,225,0.0,0.9315990025827839,10.0,0.001336747822140659,0.0,0.9315990025827839,0.0,10.0,0.931600121983355,0.0,0.931600121983355,10.0,1.0,1.0994855023505185e-05,8.953382542587164,13.715469655260613,10.0,30.74419383041466,10.0,-0.9346098652777998,0.0
10.0,0.0,226,0.0,0.9320026127987453,10.0,0.0013410143249859379,0.0,0.9320026127987453,0.0,10.0,0.9319998484022513,0.0,0.9319998484022513,10.0,1.0,9.657431894226358e-06,8.953382542587166,13.716201831445355,10.0,30.74419383041466,10.0,-0.9349342700496479,0.0
10.0,0.0,227,0.0,0.9316932922715704,10.0,0.0013307401296693755,0.0,0.9316932922715704,0.0,10.0,0.9316918017634531,0.0,0.9316918017634531,10.0,1.0,1.2272304921308228e-05,8.953382542587164,13.72885886766092,10.0,30.74419383041466,10.0,-0.9347106149480078,0.0
10.0,0.0,228,0.0,0.931717406894815,10.0,0.001327455535871334,0.0,0.931717406894815,0.0,10.0,0.9317177321371228,0.0,0.9317177321371228,10.0,1.0,1.2921772421709751e-05,8.953382542587164,13.732214159839202,10.0,30.74419383041466,10.0,-0.9346468840116199,0.0
10.0,0.0,229,0.0,0.9315596402104395,10.0,0.001397673307880603,0.0,0.9315596402104395,0.0,10.0,0.9315560544000816,0.0,0.9315560544000816,10.0,1.0,1.1397532684021685e-05,8.953382542587164,13.731217653098843,10.0,30.74419383041466,10.0,-0.9345176882496206,0.0
10.0,0.0,230,0.0,0.9315947767478303,10.0,0.0014898738668237851,0.0,0.9315947767478303,0.0,10.0,0.9315961026309554,0.0,0.9315961026309554,10.0,1.0,1.3177065092872005e-05,8.953382542587164,13.74909683319166,10.0,30.74419383041466,10.0,-0.9346118293010208,0.0
10.0,0.0,231,0.0,0.9312188271433584,10.0,0.001307505548294055,0.0,0.9312188271433584,0.0,10.0,0.9312164317510524,0.0,0.9312164317510524,10.0,1.0,1.011596894823395e-05,8.953382542587164,13.773498266747897,10.0,30.74419383041466,10.0,-0.9342013676773079,0.0
10.0,0.0,232,0.0,0.9318728654305859,10.0,0.001410086758541646,0.0,0.9318728654305859,0.0,10.0,0.93187388886456,0.0,0.93187388886456,10.0,1.0,1.108269896503619e-05,8.953382542587164,13.79913884559517,10.0,30.74419383041466,10.0,-0.9348098275925432,0.0
10.0,0.0,233,0.0,0.9315810533694475,10.0,0.0013619926921743962,0.0,0.9315810533694475,0.0,10.0,0.9315789955906858,0.0,0.9315789955906858,10.0,1.0,1.1794626488262686e-05,8.953382542587164,13.831645946763654,10.0,30.74419383041466,10.0,-0.9346455462184845,0.0
10.0,0.0,234,0.0,0.9319157835742266,10.0,0.0013464725176404392,0.0,0.9319157835742266,0.0,10.0,0.9319143002927147,0.0,0.9319143002927147,10.0,1.0,9.812467260615354e-06,8.953382542587164,13.80372244621592,10.0,30.74419383041466,10.0,-0.9348200586208809,0.0
10.0,0.0,235,0.0,0.9320973796723429,10.0,0.0014453041618270408,0.0,0.9320973796723429,0.0,10.0,0.9320981018948097,0.0,0.9320981018948097,10.0,1.0,9.30145074331434e-06,8.953382542587164,13.810286724812274,10.0,30.74419383041466,10.0,-0.9350879337246415,0.0
10.0,0.0,236,0.0,0.9320095927228179,10.0,0.0014214635016030124,0.0,0.9320095927228179,0.0,10.0,0.9320080033445262,0.0,0.9320080033445262,10.0,1.0,1.3214316047636146e-05,8.953382542587164,13.814973156797834,10.0,30.74419383041466,10.0,-0.9349995043496071,0.0
10.0,0.0,237,0.0,0.9318879957516815,10.0,0.0013409756498275127,0.0,0.9318879957516815,0.0,10.0,0.9318849829349447,0.0,0.9318849829349447,10.0,1.0,8.753908311966271e-06,8.953382542587164,13.834472265779196,10.0,30.74419383041466,10.0,-0.9348047774094354,0.0
10.0,0.0,238,0.0,0.9321511163756128,10.0,0.001409222222579613,0.0,0.9321511163756128,0.0,10.0,0.9321527446112786,0.0,0.9321527446112786,10.0,1.0,1.6220048854220583e-05,8.953382542587164,13.844945573030559,10.0,30.74419383041466,10.0,-0.9351182095210965,0.0
10.0,0.0,239,0.0,0.9320421253090303,10.0,0.0013132376710789206,0.0,0.9320421253090303,0.0,10.0,0.9320425264903509,0.0,0.9320425264903509,10.0,1.0,1.1050902254657267e-05,8.953382542587164,13.860288219606408,10.0,30.74419383041466,10.0,-0.9349966946314562,0.0
10.0,0.0,240,0.0,0.9317714876430978,10.0,0.0013705355909665292,0.0,0.9317714876430978,0.0,10.0,0.9317718134424302,0.0,0.9317718134424302,10.0,1.0,1.0306824418965615e-05,8.953382542587164,13.84878691058712,10.0,30.74419383041466,10.0,-0.9347018114352436,0.0
10.0,0.0,241,0.0,0.931960021397958,10.0,0.0013677801128927434,0.0,0.931960021397958,0.0,10.0,0.9319611483832471,0.0,0.9319611483832471,10.0,1.0,1.2871818820347005e-05,8.953382542587164,13.871253765276832,10.0,30.74419383041466,10.0,-0.9349435802153002,0.0
10.0,0.0,242,0.0,0.9320603629464902,10.0,0.0013444250901597172,0.0,0.9320603629464902,0.0,10.0,0.9320578039674592,0.0,0.9320578039674592,10.0,1.0,9.881541719792883e-06,8.953382542587164,13.875469088386053,10.0,30.74419383041466,10.0,-0.9349930565999875,0.0
10.0,0.0,243,0.0,0.9320668275151969,10.0,0.001369298578128652,0.0,0.9320668275151969,0.0,10.0,0.9320712883303987,0.0,0.9320712883303987,10.0,1.0,1.0384385222919333e-05,8.953382542587164,13.90018452605549,10.0,30.74419383041466,10.0,-0.9350018136894148,0.0
10.0,0.0,244,0.0,0.9321338042291577,10.0,0.0014374837404012974,0.0,0.9321338042291577,0.0,10.0,0.9321307490276963,0.0,0.9321307490276963,10.0,1.0,9.779634251041783e-06,8.953382542587164,13.918550422516358,10.0,30.74419383041466,10.0,-0.9350632434761942,0.0
10.0,0.0,245,0.0,0.9322085097746158,10.0,0.001420996540124537,0.0,0.9322085097746158,0.0,10.0,0.9322078212851609,0.0,0.9322078212851609,10.0,1.0,1.2250017921207166e-05,8.953382542587164,13.897234040289787,10.0,30.74419383041466,10.0,-0.9351356277391242,0.0
10.0,0.0,246,0.0,0.9322576439326934,10.0,0.0013922793980177418,0.0,0.9322576439326934,0.0,10.0,0.9322571230522756,0.0,0.9322571230522756,10.0,1.0,1.743022496623537e-05,8.953382542587164,13.920458866126078,10.0,30.74419383041466,10.0,-0.935238598089219,0.0
10.0,0.0,247,0.0,0.9325953407802181,10.0,0.0012991352012754235,0.0,0.9325953407802181,0.0,10.0,0.9325947827060843,0.0,0.9325947827060843,10.0,1.0,6.911071642257926e-06,8.953382542587164,13.927514009175026,10.0,30.74419383041466,10.0,-0.9354877155254576,0.0
10.0,0.0,248,0.0,0.9326481536331218,10.0,0.0013665939681275,0.0,0.9326481536331218,0.0,10.0,0.9326457068478968,0.0,0.9326457068478968,10.0,1.0,1.0262368459782241e-05,8.953382542587164,13.932981852538818,10.0,30.74419383041466,10.0,-0.935556403847437,0.0
10.0,0.0,249,0.0,0.9320926620332868,10.0,0.001344064090680106,0.0,0.9320926620332868,0.0,10.0,0.9320927881158174,0.0,0.9320927881158174,10.0,1.0,9.88018203520117e-06,8.953382542587166,13.943725207313346,10.0,30.74419383041466,10.0,-0.9349288242264536,0.0
10.0,0.0,250,0.0,0.9324128484875416,10.0,0.0015136996346391824,0.0,0.9324128484875416,0.0,10.0,0.9324142283484547,0.0,0.9324142283484547,10.0,1.0,1.1941556496020016e-05,8.953382542587164,13.949411047061476,10.0,30.74419383041466,10.0,-0.9352290023962608,0.0
10.0,0.0,251,0.0,0.9321091107422455,10.0,0.0013033503150330005,0.0,0.9321091107422455,0.0,10.0,0.9321064968682725,0.0,0.9321064968682725,10.0,1.0,7.712866182822338e-06,8.953382542587164,13.946405177366666,10.0,30.74419383041466,10.0,-0.9349630118816997,0.0
10.0,0.0,252,0.0,0.9321691228627135,10.0,0.0014003898236281936,0.0,0.9321691228627135,0.0,10.0,0.9321673665635416,0.0,0.9321673665635416,10.0,1.0,1.131299755595537e-05,8.953382542587164,13.96384309958852,10.0,30.74419383041466,10.0,-0.9350883013972795,0.0
10.0,0.0,253,0.0,0.9324155477600591,10.0,0.0014525735293001436,0.0,0.9324155477600591,0.0,10.0,0.9324226375487351,0.0,0.9324226375487351,10.0,1.0,1.8135923795687985e-05,8.953382542587164,13.973363692154015,10.0,30.74419383041466,10.0,-0.9353240350885039,0.0
10.0,0.0,254,0.0,0.9321615766385671,10.0,0.0013753214657446534,0.0,0.9321615766385671,0.0,10.0,0.9321558742913865,0.0,0.9321558742913865,10.0,1.0,1.0542760164507379e-05,8.953382542587164,13.994666520644806,10.0,30.74419383041466,10.0,-0.9350679003724717,0.0
10.0,0.0,255,0.0,0.9325358194585208,10.0,0.0013162977357641715,0.0,0.9325358194585208,0.0,10.0,0.9325360249613609,0.0,0.9325360249613609,10.0,1.0,8.423416809230965e-06,8.953382542587164,13.979317545381386,10.0,30.74419383041466,10.0,-0.9354762441545745,0.0
10.0,0.0,256,0.0,0.9323629423788036,10.0,0.00148627062112902,0.0,0.9323629423788036,0.0,10.0,0.9323648317867528,0.0,0.9323648317867528,10.0,1.0,1.4561342008422793e-05,8.953382542587164,13.988283686180294,10.0,30.74419383041466,10.0,-0.9353156235127431,0.0
10.0,0.0,257,0.0,0.9328970228835249,10.0,0.001221193910249644,0.0,0.9328970228835249,0.0,10.0,0.9328946938224925,0.0,0.9328946938224925,10.0,1.0,5.616406285398549e-06,8.953382542587166,14.010624176299917,10.0,30.74419383041466,10.0,-0.9357645347685355,0.0
10.0,0.0,258,0.0,0.9324957772210535,10.0,0.0014011605569724662,0.0,0.9324957772210535,0.0,10.0,0.932494321870577,0.0,0.932494321870577,10.0,1.0,1.2317130566827341e-05,8.953382542587164,14.014405486188123,10.0,30.74419383041466,10.0,-0.9354351361622596,0.0
10.0,0.0,259,0.0,0.9325843228672477,10.0,0.0013391186907854055,0.0,0.9325843228672477,0.0,10.0,0.9325847791958809,0.0,0.9325847791958809,10.0,1.0,1.0738974296471005e-05,8.953382542587164,14.01733205350274,10.0,30.74419383041466,10.0,-0.9355242152840623,0.0
10.0,0.0,260,0.0,0.9326785552422373,10.0,0.0012872911529883857,0.0,0.9326785552422373,0.0,10.0,0.9326757109244109,0.0,0.9326757109244109,10.0,1.0,7.761896886297773e-06,8.953382542587164,14.04523142131838,10.0,30.74419383041466,10.0,-0.9355437561955302,0.0
10.0,0.0,261,0.0,0.932793549091015,10.0,0.0012892416355002373,0.0,0.932793549091015,0.0,10.0,0.9327948548083926,0.0,0.9327948548083926,10.0,1.0,7.92539936625914e-06,8.953382542587164,14.068604272125533,10.0,30.74419383041466,10.0,-0.9357172588390377,0.0
10.0,0.0,262,0.0,0.9328095626288032,10.0,0.0014283169643707803,0.0,0.9328095626288032,0.0,10.0,0.932809139121935,0.0,0.932809139121935,10.0,1.0,1.053277362949669e-05,8.953382542587164,14.088044093820612,10.0,30.74419383041466,10.0,-0.9356830599446903,0.0
10.0,0.0,263,0.0,0.9328531925900508,10.0,0.0014494435626903601,0.0,0.9328531925900508,0.0,10.0,0.9328551015885875,0.0,0.9328551015885875,10.0,1.0,1.387849222946712e-05,8.953382542587164,14.101824755588304,10.0,30.74419383041466,10.0,-0.9357626619670123,0.0
10.0,0.0,264,0.0,0.9330432799499472,10.0,0.0013157188529932904,0.0,0.9330432799499472,0.0,10.0,0.9330397575326063,0.0,0.9330397575326063,10.0,1.0,8.559361757001012e-06,8.953382542587164,14.108106425772775,10.0,30.74419383041466,10.0,-0.9359353652908267,0.0
10.0,0.0,265,0.0,0.9329389868618357,10.0,0.0013159770248689707,0.0,0.9329389868618357,0.0,10.0,0.9329400391861243,0.0,0.9329400391861243,10.0,1.0,8.315354994663391e-06,8.953382542587164,14.116328026557824,10.0,30.74419383041466,10.0,-0.9357849704866735,0.0
10.0,0.0,266,0.0,0.9324297161134657,10.0,0.0014501505823048641,0.0,0.9324297161134657,0.0,10.0,0.9324296468979948,0.0,0.9324296468979948,10.0,1.0,1.688919187549562e-05,8.953382542587164,14.095354336961277,10.0,30.74419383041466,10.0,-0.9353221038382535,0.0
10.0,0.0,267,0.0,0.9329486192575881,10.0,0.0015251054913147826,0.0,0.9329486192575881,0.0,10.0,0.9329481319626904,0.0,0.9329481319626904,10.0,1.0,1.369069278764895e-05,8.953382542587164,14.086850096092764,10.0,30.74419383041466,10.0,-0.9358410240082939,0.0
10.0,0.0,268,0.0,0.9328822087936893,10.0,0.0013196646601101004,0.0,0.9328822087936893,0.0,10.0,0.9328790073426314,0.0,0.9328790073426314,10.0,1.0,1.1055242505949227e-05,8.953382542587164,14.110778346033461,10.0,30.74419383041466,10.0,-0.9357322148409504,0.0
10.0,0.0,269,0.0,0.9332494747814055,10.0,0.001432091267466835,0.0,0.9332494747814055,0.0,10.0,0.9332506090913918,0.0,0.9332506090913918,10.0,1.0,1.0201240654300654e-05,8.953382542587166,14.104071666472432,10.0,30.74419383041466,10.0,-0.9361563713522875,0.0
10.0,0.0,270,0.0,0.9331312404842866,10.0,0.0014519107988924679,0.0,0.9331312404842866,0.0,10.0,0.9331306411473016,0.0,0.9331306411473016,10.0,1.0,1.1797396241177286e-05,8.953382542587164,14.12396654031157,10.0,30.74419383041466,10.0,-0.935938648143087,0.0
10.0,0.0,271,0.0,0.9328122551118488,10.0,0.0013242380301980209,0.0,0.9328122551118488,0.0,10.0,0.9328120407159624,0.0,0.9328120407159624,10.0,1.0,6.981307717577318e-06,8.953382542587164,14.101203859115863,10.0,30.74419383041466,10.0,-0.935678537315653,0.0
10.0,0.0,272,0.0,0.932889281932736,10.0,0.0013758300933563211,0.0,0.932889281932736,0.0,10.0,0.9328899134468868,0.0,0.9328899134468868,10.0,1.0,1.0810758603303941e-05,8.953382542587166,14.103607092167916,10.0,30.74419383041466,10.0,-0.9357721136508523,0.0
10.0,0.0,273,0.0,0.9334835880327371,10.0,0.0013132217205286708,0.0,0.9334835880327371,0.0,10.0,0.933481242728266,0.0,0.933481242728266,10.0,1.0,5.5790351268662776e-06,8.953382542587164,14.105197487166937,10.0,30.74419383041466,10.0,-0.9364039493957614,0.0
10.0,0.0,274,0.0,0.9332962328726057,10.0,0.001446701598399086,0.0,0.9332962328726057,0.0,10.0,0.9332999150064458,0.0,0.9332999150064458,10.0,1.0,1.3683587164647401e-05,8.953382542587164,14.1182951386116,10.0,30.74419383041466,10.0,-0.9362214619190584,0.0
10.0,0.0,275,0.0,0.9331648139585479,10.0,0.0013138635513982617,0.0,0.9331648139585479,0.0,10.0,0.9331616331350139,0.0,0.9331616331350139,10.0,1.0,7.799743012631813e-06,8.953382542587164,14.125302414742288,10.0,30.74419383041466,10.0,-0.9360204512143345,0.0
10.0,0.0,276,0.0,0.9332481955033273,10.0,0.0013810544105540925,0.0,0.9332481955033273,0.0,10.0,0.9332484694604573,0.0,0.9332484694604573,10.0,1.0,1.450520526728129e-05,8.953382542587164,14.137919762244215,10.0,30.74419383041466,10.0,-0.9361055760926823,0.0
10.0,0.0,277,0.0,0.9334507450004953,10.0,0.0013568930704507098,0.0,0.9334507450004953,0.0,10.0,0.933450796403548,0.0,0.933450796403548,10.0,1.0,9.040133715247194e-06,8.953382542587164,14.142408651341405,10.0,30.74419383041466,10.0,-0.9363260641330506,0.0
10.0,0.0,278,0.0,0.9333818697982649,10.0,0.0014165595184762523,0.0,0.9333818697982649,0.0,10.0,0.9333799938814595,0.0,0.9333799938814595,10.0,1.0,1.298047271673097e-05,8.953382542587164,14.138670426579205,10.0,30.74419383041466,10.0,-0.9362424902754949,0.0
10.0,0.0,279,0.0,0.9335929677412698,10.0,0.0013129309186921032,0.0,0.9335929677412698,0.0,10.0,0.9335932593065062,0.0,0.9335932593065062,10.0,1.0,9.968640242890261e-06,8.953382542587164,14.15166864667262,10.0,30.74419383041466,10.0,-0.9364079259176346,0.0
10.0,0.0,280,0.0,0.9334532920056605,10.0,0.001352330904728926,0.0,0.9334532920056605,0.0,10.0,0.933453203093438,0.0,0.933453203093438,10.0,1.0,9.946575705517852e-06,8.953382542587164,14.157094989902651,10.0,30.74419383041466,10.0,-0.9363111417373114,0.0
10.0,0.0,281,0.0,0.9331207336487854,10.0,0.0014855776753752358,0.0,0.9331207336487854,0.0,10.0,0.9331193865716889,0.0,0.9331193865716889,10.0,1.0,1.6178811727482333e-05,8.953382542587164,14.185589577639394,10.0,30.74419383041466,10.0,-0.9359420553604749,0.0
10.0,0.0,282,0.0,0.9334492129176029,10.0,0.0013355322271067865,0.0,0.9334492129176029,0.0,10.0,0.9334464635234283,0.0,0.9334464635234283,10.0,1.0,9.529209361661294e-06,8.953382542587164,14.210768622660991,10.0,30.74419383041466,10.0,-0.9362604913058252,0.0
10.0,0.0,283,0.0,0.9333471901166512,10.0,0.0014244579221497243,0.0,0.9333471901166512,0.0,10.0,0.9333450121163857,0.0,0.9333450121163857,10.0,1.0,1.2041901923149972e-05,8.953382542587164,14.23503228946219,10.0,30.74419383041466,10.0,-0.9361893588199144,0.0
10.0,0.0,284,0.0,0.9334605688386999,10.0,0.0015282809750633414,0.0,0.9334605688386999,0.0,10.0,0.9334640506397116,0.0,0.9334640506397116,10.0,1.0,1.2549575203916896e-05,8.953382542587164,14.215663771070021,10.0,30.74419383041466,10.0,-0.936334483705461,0.0
10.0,0.0,285,0.0,0.9333987696435103,10.0,0.0015685140992124885,0.0,0.9333987696435103,0.0,10.0,0.9333947328058905,0.0,0.9333947328058905,10.0,1.0,2.007145946983166e-05,8.953382542587164,14.21738319648586,10.0,30.74419383041466,10.0,-0.9362236206130206,0.0
10.0,0.0,286,0.0,0.9332722278113309,10.0,0.0014126020896039668,0.0,0.9332722278113309,0.0,10.0,0.9332714266632005,0.0,0.9332714266632005,10.0,1.0,1.1371576987729557e-05,8.953382542587164,14.244500653193791,10.0,30.74419383041466,10.0,-0.9360792270097565,0.0
10.0,0.0,287,0.0,0.9338389243292475,10.0,0.001473544665120589,0.0,0.9338389243292475,0.0,10.0,0.9338370239518872,0.0,0.9338370239518872,10.0,1.0,1.629604640434377e-05,8.953382542587164,14.255191447233177,10.0,30.74419383041466,10.0,-0.9367462632611812,0.0
10.0,0.0,288,0.0,0.9338338198549327,10.0,0.0015030026455750134,0.0,0.9338338198549327,0.0,10.0,0.9338343748177015,0.0,0.9338343748177015,10.0,1.0,2.2706361825980082e-05,8.953382542587166,14.280262159907375,10.0,30.74419383041466,10.0,-0.9366125524005915,0.0
10.0,0.0,289,0.0,0.9336638066701494,10.0,0.001404036077181832,0.0,0.9336638066701494,0.0,10.0,0.9336649273827776,0.0,0.9336649273827776,10.0,1.0,1.42026744508412e-05,8.953382542587166,14.289819326555923,10.0,30.74419383041466,10.0,-0.9364948257160519,0.0
10.0,0.0,290,0.0,0.9338208754844513,10.0,0.0014678395368012524,0.0,0.9338208754844513,0.0,10.0,0.9338188437598476,0.0,0.9338188437598476,10.0,1.0,9.12319851922979e-06,8.953382542587164,14.33295191267414,10.0,30.74419383041466,10.0,-0.936626797368313,0.0
10.0,0.0,291,0.0,0.9340285491709321,10.0,0.0013608295689322512,0.0,0.9340285491709321,0.0,10.0,0.934027742420264,0.0,0.934027742420264,10.0,1.0,9.084887788776697e-06,8.953382542587166,14.316097940265013,10.0,30.74419383041466,10.0,-0.9369305840933418,0.0
10.0,0.0,292,0.0,0.9337652254059526,10.0,0.0015430377625414247,0.0,0.9337652254059526,0.0,10.0,0.9337656319369441,0.0,0.9337656319369441,10.0,1.0,1.7094026890934367e-05,8.953382542587164,14.297839916313587,10.0,30.74419383041466,10.0,-0.9366063229014511,0.0
10.0,0.0,293,0.0,0.9338408795741033,10.0,0.0014402646881684306,0.0,0.9338408795741033,0.0,10.0,0.9338402842157174,0.0,0.9338402842157174,10.0,1.0,1.4881445309065947e-05,8.953382542587164,14.300128066288051,10.0,30.74419383041466,10.0,-0.9367447025890235,0.0
10.0,0.0,294,0.0,0.9336906850453804,10.0,0.0015115208021600638,0.0,0.9336906850453804,0.0,10.0,0.9336885878707093,0.0,0.9336885878707093,10.0,1.0,1.2081464506350937e-05,8.953382542587164,14.305879586044654,10.0,30.74419383041466,10.0,-0.9365634928203606,0.0
10.0,0.0,295,0.0,0.9339793876565757,10.0,0.001480368053300481,0.0,0.9339793876565757,0.0,10.0,0.9339798898906756,0.0,0.9339798898906756,10.0,1.0,1.1426438188188014e-05,8.953382542587164,14.319809572191469,10.0,30.74419383041466,10.0,-0.9369838237968747,0.0
10.0,0.0,296,0.0,0.9348226418889503,10.0,0.00156053422825993,0.0,0.9348226418889503,0.0,10.0,0.9348242744694406,0.0,0.9348242744694406,10.0,1.0,2.1020010254802363e-05,8.953382542587164,14.354016076707696,10.0,30.74419383041466,10.0,-0.9377163995836081,0.0
10.0,0.0,297,0.0,0.9344259877726253,10.0,0.0014792573501999082,0.0,0.9344259877726253,0.0,10.0,0.9344262862711886,0.0,0.9344262862711886,10.0,1.0,1.5770049792269737e-05,8.953382542587164,14.353014163107682,10.0,30.74419383041466,10.0,-0.9372190998721609,0.0
10.0,0.0,298,0.0,0.9342099971391017,10.0,0.0016331926456951188,0.0,0.9342099971391017,0.0,10.0,0.9342076781128603,0.0,0.9342076781128603,10.0,1.0,2.564184766585008e-05,8.953382542587164,14.384755531717643,10.0,30.74419383041466,10.0,-0.9371542773075422,0.0
10.0,0.0,299,0.0,0.9343278580918517,10.0,0.001439762079605981,0.0,0.9343278580918517,0.0,10.0,0.9343272183859733,0.0,0.9343272183859733,10.0,1.0,1.8014781231455446e-05,8.953382542587164,14.412985800390452,10.0,30.74419383041466,10.0,-0.9371426136388693,0.0
10.0,0.0,300,0.0,0.9345351682520813,10.0,0.0015445880643225212,0.0,0.9345351682520813,0.0,10.0,0.9345366436430933,0.0,0.9345366436430933,10.0,1.0,1.2901512749715624e-05,8.953382542587164,14.393840617836663,10.0,30.74419383041466,10.0,-0.9373105471276414,0.0
10.0,0.0,301,0.0,0.9340984204474395,10.0,0.0014838040398955173,0.0,0.9340984204474395,0.0,10.0,0.9340963535782572,0.0,0.9340963535782572,10.0,1.0,1.6764298491630448e-05,8.953382542587166,14.41813895545973,10.0,30.74419383041466,10.0,-0.9369333504981796,0.0
10.0,0.0,302,0.0,0.9349072848634514,10.0,0.0013982805512166778,0.0,0.9349072848634514,0.0,10.0,0.9349074440731617,0.0,0.9349074440731617,10.0,1.0,9.12468967908701e-06,8.953382542587164,14.42318105901276,10.0,30.74419383041466,10.0,-0.9378203303267231,0.0
10.0,0.0,303,0.0,0.9347707511291223,10.0,0.001508693246318758,0.0,0.9347707511291223,0.0,10.0,0.9347702022358118,0.0,0.9347702022358118,10.0,1.0,1.7909321707608348e-05,8.953382542587164,14.449384428693264,10.0,30.74419383041466,10.0,-0.9376213544140524,0.0
10.0,0.0,304,0.0,0.9348218053536161,10.0,0.0014138644017879735,0.0,0.9348218053536161,0.0,10.0,0.9348207454059939,0.0,0.9348207454059939,10.0,1.0,9.579342529961215e-06,8.953382542587164,14.454449179167403,10.0,30.74419383041466,10.0,-0.9376407376943819,0.0
10.0,0.0,305,0.0,0.9351213129494425,10.0,0.001489089113610364,0.0,0.9351213129494425,0.0,10.0,0.9351205683033705,0.0,0.9351205683033705,10.0,1.0,1.1147873901116448e-05,8.953382542587166,14.454663664558186,10.0,30.74419383041466,10.0,-0.9379395276387404,0.0
10.0,0.0,306,0.0,0.934854132003888,10.0,0.0014650741762769926,0.0,0.934854132003888,0.0,10.0,0.9348533333896802,0.0,0.9348533333896802,10.0,1.0,7.741037337747007e-06,8.953382542587164,14.45900658543586,10.0,30.74419383041466,10.0,-0.9376281536075515,0.0
10.0,0.0,307,0.0,0.9346743429273717,10.0,0.0013564013398191326,0.0,0.9346743429273717,0.0,10.0,0.9346738854404094,0.0,0.9346738854404094,10.0,1.0,7.3734237577392125e-06,8.953382542587164,14.462831831276853,10.0,30.74419383041466,10.0,-0.9374502486393822,0.0
10.0,0.0,308,0.0,0.9342587915174174,10.0,0.0014873222071575545,0.0,0.9342587915174174,0.0,10.0,0.9342565446334559,0.0,0.9342565446334559,10.0,1.0,1.416152867459921e-05,8.953382542587164,14.468813853640969,10.0,30.74419383041466,10.0,-0.9369927532932624,0.0
10.0,0.0,309,0.0,0.9346005035605929,10.0,0.001337061088832509,0.0,0.9346005035605929,0.0,10.0,0.9345987705732067,0.0,0.9345987705732067,10.0,1.0,6.139290619434917e-06,8.953382542587164,14.485419769977371,10.0,30.74419383041466,10.0,-0.9373532035675385,0.0
10.0,0.0,310,0.0,0.9347405350737431,10.0,0.001670683429606623,0.0,0.9347405350737431,0.0,10.0,0.9347416409461656,0.0,0.9347416409461656,10.0,1.0,2.1771146624478755e-05,8.953382542587164,14.487604698987758,10.0,30.74419383041466,10.0,-0.9374630479943005,0.0
10.0,0.0,311,0.0,0.9350740658953297,10.0,0.0014873039393660898,0.0,0.9350740658953297,0.0,10.0,0.9350718620360594,0.0,0.9350718620360594,10.0,1.0,1.2723548027500863e-05,8.953382542587164,14.476787489111445,10.0,30.74419383041466,10.0,-0.937784122771382,0.0
10.0,0.0,312,0.0,0.9343023577749503,10.0,0.0013811057301133481,0.0,0.9343023577749503,0.0,10.0,0.9343029620939491,0.0,0.9343029620939491,10.0,1.0,8.679964416997362e-06,8.953382542587164,14.480408538409403,10.0,30.74419383041466,10.0,-0.9370388676768018,0.0
10.0,0.0,313,0.0,0.9349046344941401,10.0,0.0014906136022703968,0.0,0.9349046344941401,0.0,10.0,0.9349007856187129,0.0,0.9349007856187129,10.0,1.0,1.5215757771242948e-05,8.953382542587164,14.496208798645027,10.0,30.74419383041466,10.0,-0.9376654914568914,0.0
10.0,0.0,314,0.0,0.9346775455526074,10.0,0.0014325026764114572,0.0,0.9346775455526074,0.0,10.0,0.9346791001409578,0.0,0.9346791001409578,10.0,1.0,9.223700837328341e-06,8.953382542587164,14.51263216434324,10.0,30.74419383041466,10.0,-0.9374344058288115,0.0
